mId	sId
38495	56958
38496	49253
38497	49255
38498	49256
38499	49259
38500	49263
38500	53305
38501	49264
38502	49265
38503	49267
38504	49268
38505	49269
38505	54982
38506	49271
38507	49273
38508	49274
38509	49275
38510	49277
38511	49279
38512	49280
38513	49283
38514	49284
38515	49286
38516	49291
38517	49292
38518	49293
38519	49294
38520	49295
38520	51383
38521	49298
38522	49299
38523	49301
38524	49303
38525	49304
38526	49305
38527	49306
38528	49307
38529	49308
38530	49309
38531	49310
38532	49311
38533	49312
38534	49313
38535	49315
38536	49316
38537	49317
38538	49319
38539	49320
38540	49321
38541	49324
38542	49327
38542	57641
38543	49329
38544	49330
38545	49331
38546	49332
38546	50876
38547	49333
38548	49334
38549	49335
38550	49337
38551	49338
38552	49339
38553	49341
38554	49342
38555	49345
38556	49347
38557	49348
38558	49350
38559	49351
38560	49352
38561	49353
38562	49355
38563	49356
38564	49358
38565	49359
38566	49361
38567	49362
38568	49363
38569	49364
38570	49365
38571	49366
38572	49367
38573	49368
38574	49369
38575	49370
38576	49371
38577	49373
38578	49375
38579	49376
38580	49377
38581	49378
38582	49379
38582	51048
38583	49380
38584	49381
38585	49382
38586	49383
38587	49384
38588	49385
38589	49387
38590	49388
38591	49389
38592	49390
38593	49391
38593	50825
38594	49393
38595	49394
38596	49396
38597	49397
38598	49398
38598	50926
38599	49399
38600	49400
38601	49402
38602	49403
38603	49404
38604	49405
38605	49407
38606	49408
38607	49409
38608	49410
38609	49411
38610	49413
38611	49414
38612	49415
38613	49416
38614	49417
38615	49418
38616	49419
38616	53345
38617	49420
38618	49421
38619	49424
38619	52223
38620	49425
38621	49426
38622	49427
38623	49428
38624	49430
38625	49434
38626	49435
38627	49436
38628	49438
38629	49439
38630	49440
38631	49443
38632	49447
38633	49448
38634	49449
38635	49450
38636	49452
38637	49453
38638	49455
38639	49456
38639	59573
38640	49457
38641	49460
38642	49462
38643	49463
38644	49464
38645	49465
38646	49467
38647	49469
38648	49471
38649	49472
38650	49473
38651	49474
38652	49476
38653	49477
38654	49478
38654	49921
38655	49479
38656	49480
38657	49483
38658	49487
38659	49488
38660	49492
38661	49493
38662	49494
38663	49495
38664	49498
38665	49499
38666	49501
38667	49503
38668	49504
38669	49505
38670	49506
38671	49507
38672	49508
38673	49510
38674	49511
38675	49512
38676	49513
38677	49514
38677	53786
38677	59836
38678	49515
38679	49516
38680	49517
38681	49520
38682	49521
38683	49523
38684	49525
38685	49527
38686	49528
38687	49529
38688	49530
38689	49531
38690	49532
38691	49534
38692	49535
38693	49536
38694	49537
38695	49539
38696	49540
38697	49543
38698	49545
38699	49548
38700	49549
38701	49550
38702	49552
38703	49553
38704	49554
38705	49555
38706	49558
38707	49560
38708	49561
38709	49562
38710	49563
38711	49567
38712	49568
38713	49570
38714	49571
38715	49573
38716	49578
38717	49579
38718	49580
38719	49582
38720	49583
38721	49584
38722	49585
38723	49586
38724	49588
38725	49589
38726	49590
38727	49591
38728	49594
38729	49595
38730	49597
38730	57679
38731	49598
38732	49599
38733	49602
38734	49603
38735	49604
38736	49605
38737	49609
38738	49612
38739	49613
38740	49614
38741	49615
38742	49616
38743	49617
38744	49618
38745	49620
38746	49621
38747	49624
38747	54233
38748	49625
38749	49626
38750	49628
38750	50736
38751	49629
38752	49630
38753	49631
38754	49632
38755	49633
38756	49635
38757	49636
38758	49637
38759	49638
38760	49639
38761	49640
38762	49641
38763	49642
38764	49643
38765	49644
38766	49645
38767	49646
38768	49647
38769	49649
38770	49650
38771	49651
38772	49653
38773	49654
38774	49656
38774	59309
38775	49657
38776	49658
38777	49659
38778	49660
38779	49661
38780	49663
38781	49664
38782	49666
38783	49667
38784	49668
38785	49669
38785	55705
38786	49670
38787	49671
38788	49673
38789	49674
38790	49675
38791	49676
38792	49680
38793	49681
38794	49682
38795	49683
38796	49684
38797	49685
38798	49687
38799	49688
38800	49689
38801	49690
38802	49691
38803	49692
38804	49693
38805	49694
38806	49695
38807	49696
38808	49697
38809	49698
38809	57648
38810	49699
38811	49700
38812	49701
38812	55030
38813	49702
38814	49703
38814	54752
38815	49704
38816	49705
38817	49706
38818	49708
38819	49709
38820	49710
38821	49712
38822	49717
38823	49719
38824	49720
38825	49721
38826	49722
38827	49723
38828	49724
38829	49725
38829	57978
38830	49727
38831	49728
38832	49729
38833	49730
38834	49732
38835	49733
38836	49734
38837	49735
38838	49736
38839	49738
38840	49739
38841	49740
38841	52552
38842	49741
38843	49742
38844	49743
38845	49745
38846	49746
38847	49747
38848	49751
38849	49752
38850	49753
38851	49755
38852	49756
38852	54069
38853	49757
38854	49759
38854	56685
38855	49762
38856	49763
38857	49766
38858	49767
38859	49772
38860	49776
38861	49777
38862	49779
38863	49781
38864	49782
38865	49783
38866	49784
38867	49785
38868	49786
38868	49862
38869	49787
38870	49788
38871	49792
38872	49793
38873	49794
38874	49796
38875	49797
38876	49798
38877	49800
38878	49801
38879	49802
38880	49804
38881	49805
38882	49806
38883	49807
38884	49809
38885	49811
38886	49812
38887	49815
38888	49816
38889	49817
38890	49818
38891	49819
38891	50645
38892	49820
38892	51275
38893	49821
38894	49822
38895	49823
38896	49824
38897	49825
38898	49826
38899	49827
38900	49828
38901	49833
38902	49836
38903	49837
38904	49838
38905	49840
38906	49841
38907	49842
38908	49843
38909	49844
38910	49845
38911	49847
38912	49848
38913	49849
38914	49852
38915	49853
38916	49854
38917	49855
38918	49856
38919	49859
38920	49861
38921	49868
38922	49869
38923	49870
38924	49873
38925	49875
38926	49879
38927	49880
38928	49881
38929	49883
38930	49884
38931	49886
38932	49890
38933	49891
38934	49892
38935	49893
38936	49894
38937	49896
38938	49898
38939	49899
38940	49900
38941	49901
38942	49902
38943	49903
38944	49904
38944	59938
38945	49905
38946	49906
38947	49909
38947	54821
38948	49910
38949	49911
38950	49913
38951	49915
38952	49916
38953	49917
38954	49918
38955	49919
38956	49920
38957	49922
38958	49924
38959	49925
38960	49926
38961	49929
38962	49931
38963	49932
38964	49933
38965	49935
38966	49937
38967	49938
38967	58829
38968	49939
38969	49940
38970	49941
38971	49942
38972	49943
38973	49944
38974	49945
38975	49946
38976	49947
38976	55652
38977	49948
38978	49950
38979	49951
38980	49953
38981	49955
38982	49957
38983	49961
38984	49963
38984	51112
38985	49964
38986	49966
38987	49967
38988	49968
38989	49969
38990	49971
38991	49973
38991	51059
38992	49974
38993	49976
38994	49977
38995	49978
38996	49979
38997	49980
38998	49981
38999	49983
39000	49985
39001	49986
39002	49987
39003	49988
39004	49990
39005	49993
39006	49994
39007	49995
39008	49997
39009	49998
39010	50000
39011	50001
39012	50002
39013	50004
39014	50005
39015	50007
39016	50008
39016	52084
39017	50009
39018	50010
39019	50013
39020	50015
39021	50016
39022	50017
39022	58858
39023	50018
39024	50020
39025	50021
39026	50022
39027	50024
39027	52674
39028	50028
39029	50029
39030	50030
39031	50031
39032	50033
39033	50034
39034	50035
39035	50036
39036	50037
39037	50038
39038	50039
39039	50041
39039	58210
39040	50042
39041	50043
39042	50044
39043	50046
39044	50047
39045	50048
39046	50049
39047	50051
39048	50053
39049	50055
39050	50056
39051	50057
39052	50060
39053	50061
39054	50062
39055	50065
39056	50066
39057	50069
39058	50071
39059	50074
39060	50076
39060	55020
39061	50077
39062	50078
39063	50079
39063	52521
39064	50080
39065	50081
39066	50083
39067	50086
39068	50088
39069	50090
39070	50092
39071	50094
39072	50096
39073	50097
39074	50098
39075	50101
39076	50102
39077	50103
39078	50104
39079	50105
39080	50109
39081	50112
39082	50113
39083	50115
39084	50116
39084	57412
39084	59411
39085	50118
39086	50119
39087	50120
39088	50121
39089	50122
39090	50125
39091	50126
39092	50127
39093	50128
39094	50130
39095	50133
39096	50138
39097	50139
39098	50140
39099	50143
39099	59135
39100	50144
39101	50147
39102	50149
39103	50150
39104	50152
39105	50153
39106	50155
39107	50157
39108	50158
39109	50160
39110	50164
39111	50165
39112	50166
39113	50167
39114	50168
39115	50170
39116	50172
39117	50173
39118	50175
39119	50176
39120	50177
39121	50180
39122	50181
39123	50182
39124	50183
39125	50185
39126	50186
39127	50187
39128	50188
39129	50190
39130	50191
39131	50192
39132	50194
39133	50195
39133	51402
39134	50196
39135	50197
39136	50199
39137	50200
39138	50201
39139	50202
39140	50203
39141	50204
39142	50205
39143	50206
39144	50207
39145	50208
39146	50209
39147	50213
39148	50214
39149	50215
39150	50216
39151	50217
39152	50218
39153	50219
39154	50221
39154	55130
39155	50222
39156	50224
39157	50225
39158	50226
39159	50231
39160	50232
39161	50233
39162	50234
39163	50236
39164	50237
39165	50238
39166	50240
39167	50241
39168	50242
39169	50245
39170	50246
39171	50247
39172	50248
39173	50251
39174	50252
39175	50254
39176	50256
39177	50258
39178	50259
39179	50260
39180	50261
39181	50262
39182	50263
39183	50264
39184	50267
39185	50270
39185	51268
39186	50271
39187	50272
39188	50273
39189	50274
39189	51945
39189	52187
39190	50277
39191	50278
39192	50279
39193	50281
39194	50282
39195	50283
39196	50284
39197	50285
39198	50286
39198	54392
39199	50288
39200	50289
39201	50292
39202	50293
39203	50294
39204	50296
39205	50297
39206	50298
39207	50299
39207	55340
39208	50301
39209	50302
39210	50303
39211	50304
39212	50306
39213	50307
39214	50310
39215	50311
39216	50313
39217	50314
39218	50316
39219	50317
39220	50320
39221	50322
39222	50323
39222	52437
39223	50324
39224	50325
39225	50326
39226	50327
39227	50330
39228	50331
39229	50332
39230	50333
39231	50335
39231	56524
39232	50336
39233	50337
39234	50338
39234	53176
39235	50339
39236	50340
39237	50341
39238	50342
39239	50343
39240	50344
39241	50345
39242	50346
39243	50348
39244	50352
39245	50353
39246	50356
39247	50357
39248	50358
39249	50360
39250	50362
39251	50363
39252	50364
39253	50365
39254	50366
39255	50367
39256	50369
39257	50370
39258	50371
39259	50372
39260	50375
39261	50376
39262	50378
39263	50379
39264	50380
39265	50382
39266	50385
39267	50386
39268	50388
39269	50389
39270	50390
39271	50391
39272	50392
39273	50393
39274	50394
39275	50397
39276	50398
39277	50399
39278	50400
39279	50401
39280	50403
39280	50896
39281	50406
39282	50407
39283	50409
39283	52545
39284	50410
39285	50412
39286	50414
39287	50415
39288	50416
39289	50417
39290	50418
39291	50419
39292	50420
39293	50421
39294	50422
39295	50423
39296	50424
39297	50426
39298	50427
39299	50431
39300	50432
39301	50433
39302	50434
39303	50437
39304	50440
39305	50441
39306	50442
39307	50444
39308	50447
39309	50449
39310	50451
39311	50453
39312	50455
39313	50462
39314	50463
39315	50465
39315	52940
39316	50468
39317	50472
39318	50473
39319	50474
39319	51259
39320	50475
39321	50477
39322	50478
39323	50479
39324	50480
39325	50482
39326	50483
39327	50484
39328	50485
39329	50486
39330	50488
39331	50489
39332	50490
39333	50491
39334	50492
39335	50493
39336	50494
39337	50496
39338	50497
39339	50498
39340	50499
39341	50503
39342	50504
39343	50505
39344	50507
39345	50510
39346	50513
39347	50514
39348	50517
39349	50519
39350	50523
39351	50526
39352	50527
39353	50528
39354	50529
39355	50530
39356	50532
39357	50533
39358	50537
39359	50539
39359	56370
39360	50540
39361	50541
39361	56034
39362	50544
39363	50545
39364	50546
39365	50548
39366	50552
39367	50553
39368	50554
39369	50555
39370	50557
39371	50558
39372	50561
39373	50563
39374	50564
39375	50565
39376	50566
39377	50568
39378	50569
39379	50571
39380	50572
39381	50574
39382	50575
39383	50576
39384	50578
39385	50579
39385	54522
39386	50580
39387	50581
39388	50582
39389	50583
39390	50585
39391	50586
39392	50587
39393	50589
39394	50590
39395	50592
39396	50596
39397	50597
39398	50599
39399	50600
39400	50601
39401	50602
39402	50604
39403	50605
39404	50606
39405	50610
39406	50612
39407	50614
39408	50615
39409	50616
39410	50619
39411	50620
39412	50621
39413	50622
39414	50623
39415	50626
39416	50627
39417	50628
39418	50630
39419	50632
39420	50636
39420	56237
39421	50638
39422	50640
39423	50641
39424	50642
39425	50644
39426	50646
39427	50648
39428	50649
39429	50652
39430	50653
39430	56839
39431	50654
39432	50656
39433	50657
39434	50658
39435	50659
39436	50660
39437	50661
39437	57915
39438	50662
39439	50663
39440	50664
39441	50665
39442	50666
39443	50671
39444	50673
39445	50674
39445	53868
39446	50675
39447	50677
39448	50679
39449	50680
39450	50681
39451	50683
39452	50684
39453	50685
39454	50688
39455	50691
39456	50692
39457	50693
39458	50695
39459	50697
39460	50698
39461	50699
39462	50701
39463	50702
39463	57155
39464	50703
39465	50704
39466	50705
39467	50707
39468	50708
39468	50974
39469	50709
39470	50710
39471	50711
39472	50714
39473	50717
39473	56663
39474	50718
39475	50720
39476	50721
39477	50722
39478	50723
39479	50724
39480	50725
39481	50726
39482	50727
39483	50729
39484	50730
39485	50731
39486	50732
39487	50737
39488	50738
39489	50739
39490	50740
39491	50742
39492	50743
39493	50744
39494	50745
39495	50748
39496	50749
39496	53917
39497	50750
39498	50751
39499	50752
39500	50754
39501	50755
39502	50756
39503	50757
39504	50758
39504	59154
39505	50759
39506	50760
39507	50761
39508	50762
39509	50764
39510	50765
39511	50770
39512	50772
39513	50773
39514	50776
39515	50777
39516	50779
39517	50782
39518	50783
39519	50784
39520	50787
39520	57639
39521	50789
39521	51548
39522	50790
39523	50791
39523	57674
39524	50792
39525	50793
39526	50794
39527	50795
39528	50796
39529	50799
39530	50800
39531	50801
39532	50802
39533	50803
39534	50804
39535	50805
39536	50807
39537	50808
39538	50810
39539	50811
39540	50814
39541	50815
39542	50816
39543	50818
39544	50819
39545	50820
39546	50821
39547	50822
39548	50826
39549	50827
39550	50830
39551	50831
39552	50832
39553	50833
39554	50835
39555	50836
39556	50837
39557	50839
39558	50840
39559	50841
39560	50842
39561	50846
39562	50847
39563	50849
39564	50851
39565	50852
39566	50853
39567	50854
39568	50855
39569	50859
39569	59084
39570	50860
39571	50861
39572	50862
39573	50864
39574	50865
39575	50866
39576	50867
39577	50868
39578	50870
39579	50871
39580	50872
39581	50874
39582	50877
39583	50879
39584	50880
39585	50881
39586	50883
39587	50884
39588	50885
39589	50886
39590	50887
39591	50890
39591	51117
39592	50891
39593	50892
39594	50893
39595	50895
39595	52176
39596	50897
39597	50898
39598	50899
39599	50900
39600	50901
39601	50902
39602	50903
39603	50908
39604	50909
39605	50911
39606	50913
39607	50914
39608	50916
39609	50917
39610	50918
39611	50919
39612	50920
39613	50921
39614	50922
39615	50923
39616	50925
39617	50927
39618	50928
39619	50929
39620	50932
39620	56596
39621	50933
39622	50934
39623	50935
39623	57290
39624	50936
39624	53019
39625	50937
39626	50938
39627	50941
39628	50943
39629	50944
39630	50947
39631	50948
39632	50949
39633	50953
39634	50954
39635	50955
39636	50957
39637	50959
39638	50963
39639	50964
39640	50965
39641	50966
39642	50969
39643	50970
39644	50971
39645	50972
39646	50975
39647	50976
39647	58719
39648	50978
39649	50980
39650	50981
39651	50982
39652	50983
39653	50986
39654	50987
39655	50989
39656	50990
39657	50991
39658	50992
39659	50994
39660	50996
39661	50997
39662	51000
39663	51001
39664	51002
39665	51004
39666	51006
39667	51007
39668	51008
39669	51009
39670	51010
39671	51011
39672	51012
39672	51850
39673	51013
39674	51014
39675	51015
39676	51017
39677	51019
39678	51020
39679	51021
39680	51022
39681	51023
39682	51024
39683	51025
39684	51026
39685	51027
39686	51028
39687	51029
39688	51030
39689	51031
39690	51033
39691	51034
39692	51035
39693	51036
39694	51037
39695	51039
39696	51040
39697	51041
39698	51043
39698	53329
39699	51044
39700	51045
39701	51046
39702	51047
39703	51049
39704	51050
39705	51052
39706	51054
39707	51056
39708	51057
39709	51058
39710	51060
39710	51620
39711	51063
39712	51064
39713	51065
39714	51066
39715	51067
39716	51069
39717	51070
39718	51072
39719	51073
39720	51074
39721	51075
39722	51076
39723	51078
39724	51080
39725	51081
39726	51082
39727	51083
39728	51084
39729	51085
39730	51086
39731	51087
39732	51089
39733	51091
39734	51092
39735	51093
39736	51094
39736	53227
39737	51097
39738	51100
39739	51101
39739	56471
39740	51102
39740	54784
39741	51104
39742	51105
39743	51107
39744	51108
39745	51110
39746	51111
39747	51113
39748	51115
39749	51116
39750	51118
39751	51119
39752	51120
39753	51121
39754	51122
39755	51123
39756	51125
39757	51127
39758	51128
39759	51131
39760	51134
39761	51135
39762	51137
39763	51138
39764	51139
39765	51140
39766	51141
39767	51142
39768	51143
39769	51144
39770	51146
39771	51148
39772	51149
39773	51150
39774	51151
39775	51152
39776	51154
39777	51155
39778	51156
39779	51157
39780	51158
39781	51159
39782	51160
39783	51161
39784	51162
39785	51164
39786	51165
39787	51166
39788	51167
39789	51168
39790	51169
39791	51170
39791	59210
39792	51172
39793	51173
39794	51174
39795	51177
39796	51178
39797	51179
39797	56428
39798	51180
39799	51181
39800	51184
39801	51185
39802	51186
39803	51187
39804	51188
39805	51189
39806	51190
39807	51191
39808	51192
39809	51193
39810	51195
39811	51197
39812	51198
39813	51199
39813	52204
39814	51201
39815	51203
39816	51205
39817	51207
39818	51208
39819	51209
39820	51211
39821	51213
39822	51215
39823	51217
39824	51218
39825	51222
39826	51223
39827	51226
39828	51227
39829	51228
39830	51229
39831	51232
39832	51234
39833	51237
39834	51239
39835	51241
39835	59969
39836	51243
39837	51245
39838	51247
39839	51249
39840	51250
39841	51251
39842	51252
39843	51254
39844	51256
39845	51258
39846	51260
39847	51261
39848	51262
39849	51263
39850	51265
39851	51266
39852	51267
39853	51269
39854	51270
39855	51273
39856	51274
39857	51276
39858	51278
39859	51279
39860	51281
39861	51282
39862	51283
39863	51284
39864	51287
39865	51288
39866	51289
39867	51290
39868	51291
39869	51292
39870	51294
39871	51295
39872	51297
39873	51298
39874	51300
39875	51301
39876	51302
39877	51304
39878	51305
39879	51306
39880	51307
39881	51309
39881	59492
39882	51310
39883	51311
39884	51312
39885	51313
39886	51315
39887	51316
39888	51318
39889	51319
39890	51320
39891	51324
39892	51327
39893	51329
39894	51330
39895	51333
39896	51334
39897	51335
39898	51336
39899	51338
39900	51339
39901	51340
39902	51344
39903	51346
39904	51347
39904	51503
39905	51348
39906	51349
39907	51350
39908	51351
39909	51352
39910	51353
39911	51354
39912	51357
39913	51358
39914	51359
39914	58059
39915	51361
39916	51362
39917	51367
39918	51368
39919	51369
39920	51370
39921	51371
39922	51375
39923	51376
39924	51377
39925	51378
39926	51379
39927	51380
39928	51381
39929	51382
39930	51384
39931	51385
39932	51388
39933	51390
39934	51391
39935	51392
39936	51394
39937	51395
39938	51396
39939	51397
39940	51398
39941	51399
39942	51400
39943	51401
39944	51403
39945	51404
39946	51406
39947	51409
39948	51410
39949	51411
39950	51416
39951	51417
39952	51418
39953	51419
39954	51420
39955	51421
39956	51422
39957	51423
39958	51424
39959	51425
39960	51427
39961	51429
39962	51430
39963	51431
39964	51432
39965	51434
39966	51435
39967	51436
39968	51439
39969	51440
39970	51442
39971	51444
39972	51445
39973	51446
39974	51448
39975	51450
39976	51451
39977	51454
39978	51455
39979	51458
39980	51459
39981	51460
39982	51461
39983	51463
39983	58166
39984	51464
39985	51465
39986	51466
39987	51468
39988	51469
39989	51470
39990	51471
39991	51472
39992	51473
39993	51474
39994	51479
39995	51482
39996	51483
39997	51485
39998	51486
39999	51487
40000	51489
40001	51490
40002	51491
40003	51492
40004	51493
40005	51494
40006	51495
40006	59538
40007	51500
40008	51502
40009	51504
40010	51505
40011	51507
40012	51508
40013	51509
40014	51510
40015	51511
40016	51512
40017	51515
40018	51516
40019	51517
40020	51519
40021	51520
40022	51521
40023	51523
40024	51524
40024	57153
40025	51525
40026	51526
40027	51527
40028	51531
40029	51532
40030	51533
40031	51534
40032	51535
40033	51536
40034	51537
40035	51538
40036	51539
40037	51540
40038	51542
40039	51544
40040	51545
40040	57740
40041	51546
40042	51547
40043	51549
40044	51551
40045	51552
40046	51556
40047	51557
40048	51558
40049	51560
40050	51562
40051	51563
40052	51564
40053	51566
40054	51567
40055	51570
40056	51571
40057	51573
40058	51574
40059	51575
40060	51576
40061	51577
40062	51580
40063	51581
40064	51582
40065	51583
40066	51584
40067	51589
40068	51591
40069	51592
40070	51594
40071	51597
40072	51598
40073	51599
40074	51600
40075	51601
40076	51602
40077	51604
40078	51605
40079	51606
40080	51607
40081	51608
40082	51610
40083	51611
40084	51613
40085	51615
40086	51616
40087	51617
40088	51618
40089	51619
40090	51621
40091	51623
40092	51625
40093	51628
40094	51629
40095	51630
40096	51632
40097	51633
40098	51636
40099	51637
40100	51638
40101	51639
40102	51640
40103	51641
40104	51644
40105	51648
40106	51649
40107	51650
40108	51652
40109	51653
40110	51654
40111	51655
40111	56177
40112	51657
40113	51658
40114	51661
40115	51662
40116	51663
40117	51664
40118	51665
40119	51667
40120	51668
40121	51671
40122	51672
40123	51674
40124	51676
40125	51677
40126	51681
40127	51682
40128	51683
40129	51684
40130	51685
40131	51686
40132	51687
40133	51688
40134	51690
40135	51692
40136	51693
40137	51694
40138	51695
40139	51697
40140	51698
40141	51699
40142	51700
40143	51701
40144	51703
40145	51706
40146	51708
40147	51709
40148	51710
40149	51712
40150	51713
40151	51714
40152	51715
40153	51716
40154	51718
40155	51720
40156	51723
40157	51724
40158	51725
40159	51726
40160	51728
40161	51730
40162	51731
40163	51732
40164	51734
40165	51737
40166	51739
40167	51741
40168	51742
40169	51743
40170	51745
40171	51746
40172	51747
40173	51748
40174	51750
40175	51752
40176	51754
40177	51756
40178	51757
40179	51759
40180	51760
40181	51762
40182	51763
40183	51764
40184	51765
40185	51767
40186	51768
40187	51771
40188	51773
40189	51775
40190	51776
40191	51777
40192	51782
40193	51783
40194	51784
40195	51785
40196	51786
40197	51787
40198	51788
40199	51789
40200	51791
40201	51792
40202	51794
40203	51795
40204	51796
40205	51798
40206	51799
40207	51801
40207	55692
40208	51803
40209	51804
40210	51805
40211	51807
40212	51808
40213	51809
40214	51810
40215	51811
40216	51812
40217	51813
40218	51816
40219	51817
40220	51818
40221	51819
40222	51820
40223	51821
40224	51823
40225	51826
40226	51828
40227	51830
40228	51832
40229	51833
40230	51834
40231	51836
40232	51837
40233	51839
40234	51841
40235	51842
40236	51843
40237	51844
40238	51846
40239	51848
40240	51849
40241	51851
40241	52500
40242	51852
40243	51854
40244	51856
40245	51857
40246	51858
40246	54105
40247	51863
40248	51864
40249	51865
40250	51867
40251	51868
40252	51870
40253	51872
40254	51873
40255	51874
40256	51875
40257	51876
40258	51877
40259	51878
40260	51880
40261	51881
40262	51883
40263	51884
40264	51885
40265	51886
40266	51887
40267	51888
40267	59218
40268	51890
40269	51891
40270	51892
40271	51894
40272	51895
40273	51896
40273	59420
40274	51897
40275	51900
40276	51901
40277	51905
40278	51906
40279	51907
40280	51908
40281	51910
40282	51911
40283	51912
40284	51913
40285	51914
40286	51915
40287	51917
40288	51918
40289	51919
40290	51921
40291	51923
40292	51924
40293	51925
40294	51926
40295	51927
40296	51929
40297	51930
40298	51931
40299	51932
40300	51933
40301	51934
40302	51935
40302	55449
40303	51936
40304	51938
40305	51939
40306	51940
40307	51941
40308	51942
40309	51943
40310	51944
40311	51946
40312	51948
40313	51949
40314	51951
40315	51953
40316	51954
40317	51955
40318	51956
40319	51957
40320	51958
40320	53262
40321	51959
40322	51961
40323	51962
40324	51963
40324	59701
40325	51965
40326	51966
40327	51968
40328	51969
40329	51970
40330	51971
40331	51972
40332	51974
40333	51976
40333	55015
40334	51977
40335	51978
40336	51979
40337	51981
40338	51982
40339	51984
40340	51985
40341	51986
40342	51988
40343	51989
40343	55025
40344	51990
40345	51992
40346	51996
40347	51999
40348	52000
40349	52002
40350	52003
40351	52005
40352	52007
40353	52009
40354	52010
40355	52011
40356	52012
40357	52014
40358	52015
40359	52017
40360	52018
40361	52019
40362	52020
40362	52728
40363	52023
40364	52025
40365	52027
40366	52028
40367	52030
40368	52031
40369	52032
40370	52034
40371	52036
40372	52038
40373	52040
40374	52042
40375	52045
40376	52046
40377	52047
40378	52049
40379	52050
40380	52052
40381	52053
40382	52056
40383	52057
40384	52059
40385	52061
40386	52064
40387	52065
40388	52066
40389	52067
40390	52069
40391	52070
40392	52071
40393	52072
40394	52073
40395	52074
40396	52075
40397	52077
40398	52080
40399	52081
40400	52082
40401	52083
40402	52086
40403	52088
40404	52089
40405	52090
40406	52091
40407	52092
40408	52093
40409	52094
40410	52095
40411	52097
40412	52104
40413	52105
40414	52107
40415	52108
40416	52110
40417	52112
40417	57393
40418	52114
40419	52115
40420	52116
40421	52117
40422	52118
40423	52120
40424	52121
40425	52122
40426	52123
40427	52124
40428	52125
40429	52128
40430	52129
40431	52131
40432	52132
40433	52133
40434	52134
40434	55150
40435	52135
40436	52136
40437	52137
40438	52138
40439	52140
40440	52141
40441	52142
40442	52143
40443	52144
40444	52145
40445	52146
40446	52147
40447	52148
40448	52149
40449	52150
40450	52151
40451	52153
40452	52154
40453	52156
40454	52157
40455	52161
40456	52162
40457	52164
40458	52165
40458	59398
40459	52168
40460	52169
40461	52170
40462	52171
40463	52173
40464	52174
40465	52175
40466	52178
40467	52179
40467	53973
40468	52180
40469	52181
40470	52182
40471	52184
40472	52185
40473	52188
40474	52189
40475	52190
40476	52192
40477	52194
40478	52196
40479	52197
40480	52199
40481	52200
40482	52203
40483	52205
40484	52206
40485	52207
40486	52208
40487	52210
40488	52212
40489	52214
40490	52215
40491	52216
40492	52217
40493	52219
40494	52221
40495	52222
40496	52224
40497	52226
40498	52227
40499	52228
40500	52229
40501	52230
40502	52232
40503	52234
40504	52235
40505	52236
40506	52238
40507	52240
40508	52241
40509	52243
40510	52244
40511	52245
40512	52247
40513	52248
40514	52250
40515	52251
40516	52252
40517	52253
40518	52254
40519	52256
40520	52257
40520	54848
40521	52262
40522	52263
40523	52264
40524	52265
40525	52266
40526	52268
40527	52270
40528	52275
40529	52276
40530	52277
40531	52278
40532	52279
40532	54476
40533	52284
40534	52285
40535	52286
40536	52287
40537	52290
40538	52291
40539	52292
40540	52293
40541	52294
40542	52298
40543	52300
40543	54351
40544	52303
40545	52304
40546	52305
40547	52306
40548	52307
40549	52308
40550	52309
40551	52310
40552	52311
40553	52312
40554	52314
40555	52317
40556	52318
40557	52319
40558	52322
40559	52324
40560	52325
40561	52328
40562	52329
40563	52330
40564	52331
40565	52332
40566	52333
40567	52334
40568	52339
40569	52341
40570	52343
40571	52345
40572	52346
40573	52347
40574	52348
40575	52349
40576	52350
40577	52351
40578	52352
40579	52353
40580	52356
40581	52358
40582	52362
40583	52364
40584	52365
40585	52366
40586	52368
40587	52369
40588	52371
40588	54816
40589	52373
40590	52376
40591	52377
40591	53629
40592	52378
40593	52379
40594	52380
40595	52382
40596	52383
40597	52384
40598	52386
40599	52388
40600	52389
40601	52391
40602	52394
40603	52395
40604	52398
40605	52399
40606	52400
40607	52401
40608	52404
40609	52407
40610	52410
40611	52411
40612	52412
40612	59315
40613	52414
40614	52416
40615	52420
40616	52421
40617	52422
40618	52425
40619	52427
40620	52429
40621	52430
40622	52432
40623	52433
40624	52434
40625	52435
40626	52436
40627	52438
40628	52439
40629	52441
40630	52442
40631	52443
40632	52444
40633	52445
40634	52446
40635	52447
40636	52450
40637	52451
40638	52452
40639	52453
40639	58073
40640	52455
40641	52456
40642	52457
40643	52458
40644	52459
40645	52461
40646	52466
40647	52467
40648	52469
40649	52471
40650	52474
40651	52475
40652	52477
40653	52478
40654	52479
40655	52482
40656	52483
40657	52484
40658	52486
40658	52596
40659	52487
40659	58498
40660	52489
40661	52490
40662	52491
40663	52493
40664	52494
40665	52495
40666	52496
40667	52499
40668	52501
40669	52505
40670	52506
40671	52509
40672	52511
40673	52512
40674	52513
40675	52514
40676	52515
40677	52517
40678	52519
40679	52520
40680	52524
40681	52525
40682	52526
40683	52528
40684	52529
40685	52530
40686	52532
40687	52533
40688	52535
40689	52536
40690	52537
40691	52541
40692	52542
40693	52543
40694	52544
40695	52547
40696	52548
40697	52550
40698	52551
40699	52553
40700	52554
40701	52555
40702	52557
40703	52559
40704	52560
